Ausgangsjahr,Gemeinde_BFS_Nr,Gemeindename,Stadtkreis_BFS_Nr,Stadtkreis_Name,Gesetz_Nummer,Gesetz_Abk,Tatbestand,Straftaten_total,Straftaten_vollendet,Straftaten_versucht,Einwohner,Häufigkeitszahl
2017,54,Dietlikon,,,311.0,StGB,Einbrüche insgesamt,37,23,14,7568.0,4.9
2017,216,Dinhard,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1534.0,0.0
2017,216,Dinhard,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1534.0,0.0
2017,216,Dinhard,,,311.0,StGB,Einbrüche insgesamt,0,0,0,1534.0,0.0
2017,26,Dorf,,,311.0,StGB,Einbruchdiebstahl,0,0,0,629.0,0.0
2017,26,Dorf,,,311.0,StGB,Einschleichdiebstahl,0,0,0,629.0,0.0
2017,26,Dorf,,,311.0,StGB,Einbrüche insgesamt,0,0,0,629.0,0.0
2017,214,Dägerlen,,,311.0,StGB,Einbruchdiebstahl,0,0,0,999.0,0.0
2017,214,Dägerlen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,999.0,0.0
2017,214,Dägerlen,,,311.0,StGB,Einbrüche insgesamt,0,0,0,999.0,0.0
2017,84,Dällikon,,,311.0,StGB,Einbruchdiebstahl,10,4,6,4080.0,2.5
2017,84,Dällikon,,,311.0,StGB,Einschleichdiebstahl,6,5,1,4080.0,1.5
2017,84,Dällikon,,,311.0,StGB,Einbrüche insgesamt,16,9,7,4080.0,3.9
2017,85,Dänikon,,,311.0,StGB,Einbruchdiebstahl,4,0,4,1884.0,2.1
2017,85,Dänikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1884.0,0.0
2017,85,Dänikon,,,311.0,StGB,Einbrüche insgesamt,4,0,4,1884.0,2.1
2017,215,Dättlikon,,,311.0,StGB,Einbruchdiebstahl,1,0,1,781.0,1.3
2017,215,Dättlikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,781.0,1.3
2017,215,Dättlikon,,,311.0,StGB,Einbrüche insgesamt,2,1,1,781.0,2.6
2017,191,Dübendorf,,,311.0,StGB,Einbruchdiebstahl,113,72,41,27689.0,4.1
2017,191,Dübendorf,,,311.0,StGB,Einschleichdiebstahl,32,27,5,27689.0,1.2
2017,191,Dübendorf,,,311.0,StGB,Einbrüche insgesamt,145,99,46,27689.0,5.2
2017,113,Dürnten,,,311.0,StGB,Einbruchdiebstahl,12,8,4,7530.0,1.6
2017,113,Dürnten,,,311.0,StGB,Einschleichdiebstahl,2,2,0,7530.0,0.3
2017,113,Dürnten,,,311.0,StGB,Einbrüche insgesamt,14,10,4,7530.0,1.9
2017,192,Egg,,,311.0,StGB,Einbruchdiebstahl,13,10,3,8405.0,1.5
2017,192,Egg,,,311.0,StGB,Einschleichdiebstahl,3,3,0,8405.0,0.4
2017,192,Egg,,,311.0,StGB,Einbrüche insgesamt,16,13,3,8405.0,1.9
2017,55,Eglisau,,,311.0,StGB,Einbruchdiebstahl,5,1,4,5167.0,1.0
2017,55,Eglisau,,,311.0,StGB,Einschleichdiebstahl,1,1,0,5167.0,0.2
2017,55,Eglisau,,,311.0,StGB,Einbrüche insgesamt,6,2,4,5167.0,1.2
2017,294,Elgg,,,311.0,StGB,Einbruchdiebstahl,10,5,5,4821.0,2.1
2017,294,Elgg,,,311.0,StGB,Einschleichdiebstahl,2,1,1,4821.0,0.4
2017,294,Elgg,,,311.0,StGB,Einbrüche insgesamt,12,6,6,4821.0,2.5
2017,218,Ellikon,,,311.0,StGB,Einbruchdiebstahl,3,1,2,891.0,3.4
2017,218,Ellikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,891.0,1.1
2017,218,Ellikon,,,311.0,StGB,Einbrüche insgesamt,4,2,2,891.0,4.5
2017,219,Elsau,,,311.0,StGB,Einbruchdiebstahl,9,9,0,3558.0,2.5
2017,219,Elsau,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3558.0,0.3
2017,219,Elsau,,,311.0,StGB,Einbrüche insgesamt,10,10,0,3558.0,2.8
2017,56,Embrach,,,311.0,StGB,Einbruchdiebstahl,17,13,4,9189.0,1.9
2017,56,Embrach,,,311.0,StGB,Einschleichdiebstahl,11,11,0,9189.0,1.2
2017,56,Embrach,,,311.0,StGB,Einbrüche insgesamt,28,24,4,9189.0,3.0
2017,151,Erlenbach,,,311.0,StGB,Einbruchdiebstahl,24,15,9,5517.0,4.4
2017,151,Erlenbach,,,311.0,StGB,Einschleichdiebstahl,10,7,3,5517.0,1.8
2017,151,Erlenbach,,,311.0,StGB,Einbrüche insgesamt,34,22,12,5517.0,6.2
2017,172,Fehraltorf,,,311.0,StGB,Einbruchdiebstahl,9,5,4,6361.0,1.4
2017,172,Fehraltorf,,,311.0,StGB,Einschleichdiebstahl,6,6,0,6361.0,0.9
2017,172,Fehraltorf,,,311.0,StGB,Einbrüche insgesamt,15,11,4,6361.0,2.4
2017,27,Feuerthalen,,,311.0,StGB,Einbruchdiebstahl,6,4,2,3596.0,1.7
2017,27,Feuerthalen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,3596.0,0.8
2017,27,Feuerthalen,,,311.0,StGB,Einbrüche insgesamt,9,7,2,3596.0,2.5
2017,114,Fischenthal,,,311.0,StGB,Einbruchdiebstahl,5,4,1,2480.0,2.0
2017,114,Fischenthal,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2480.0,0.0
2017,114,Fischenthal,,,311.0,StGB,Einbrüche insgesamt,5,4,1,2480.0,2.0
2017,28,Flaach,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1362.0,0.7
2017,28,Flaach,,,311.0,StGB,Einschleichdiebstahl,4,4,0,1362.0,2.9
2017,28,Flaach,,,311.0,StGB,Einbrüche insgesamt,5,5,0,1362.0,3.7
2017,29,Flurlingen,,,311.0,StGB,Einbruchdiebstahl,5,3,2,1434.0,3.5
2017,29,Flurlingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1434.0,0.0
2017,29,Flurlingen,,,311.0,StGB,Einbrüche insgesamt,5,3,2,1434.0,3.5
2017,57,Freienstein-Teufen,,,311.0,StGB,Einbruchdiebstahl,9,5,4,2342.0,3.8
2017,57,Freienstein-Teufen,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2342.0,0.9
2017,57,Freienstein-Teufen,,,311.0,StGB,Einbrüche insgesamt,11,7,4,2342.0,4.7
2017,193,Fällanden,,,311.0,StGB,Einbruchdiebstahl,15,9,6,8417.0,1.8
2017,193,Fällanden,,,311.0,StGB,Einschleichdiebstahl,3,3,0,8417.0,0.4
2017,193,Fällanden,,,311.0,StGB,Einbrüche insgesamt,18,12,6,8417.0,2.1
2017,244,Geroldswil,,,311.0,StGB,Einbruchdiebstahl,11,6,5,4958.0,2.2
2017,244,Geroldswil,,,311.0,StGB,Einschleichdiebstahl,2,2,0,4958.0,0.4
2017,244,Geroldswil,,,311.0,StGB,Einbrüche insgesamt,13,8,5,4958.0,2.6
2017,58,Glattfelden,,,311.0,StGB,Einbruchdiebstahl,12,4,8,5069.0,2.4
2017,58,Glattfelden,,,311.0,StGB,Einschleichdiebstahl,5,5,0,5069.0,1.0
2017,58,Glattfelden,,,311.0,StGB,Einbrüche insgesamt,17,9,8,5069.0,3.4
2017,115,Gossau,,,311.0,StGB,Einbruchdiebstahl,25,14,11,9827.0,2.5
2017,115,Gossau,,,311.0,StGB,Einschleichdiebstahl,3,3,0,9827.0,0.3
2017,115,Gossau,,,311.0,StGB,Einbrüche insgesamt,28,17,11,9827.0,2.8
2017,194,Greifensee,,,311.0,StGB,Einbruchdiebstahl,8,3,5,5381.0,1.5
2017,194,Greifensee,,,311.0,StGB,Einschleichdiebstahl,3,3,0,5381.0,0.6
2017,194,Greifensee,,,311.0,StGB,Einbrüche insgesamt,11,6,5,5381.0,2.0
2017,116,Grüningen,,,311.0,StGB,Einbruchdiebstahl,1,1,0,3401.0,0.3
2017,116,Grüningen,,,311.0,StGB,Einschleichdiebstahl,1,0,1,3401.0,0.3
2017,116,Grüningen,,,311.0,StGB,Einbrüche insgesamt,2,1,1,3401.0,0.6
2017,220,Hagenbuch,,,311.0,StGB,Einbruchdiebstahl,2,0,2,1095.0,1.8
2017,220,Hagenbuch,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1095.0,0.0
2017,220,Hagenbuch,,,311.0,StGB,Einbrüche insgesamt,2,0,2,1095.0,1.8
2017,4,Hausen,,,311.0,StGB,Einbruchdiebstahl,5,1,4,3571.0,1.4
2017,4,Hausen,,,311.0,StGB,Einschleichdiebstahl,2,2,0,3571.0,0.6
2017,4,Hausen,,,311.0,StGB,Einbrüche insgesamt,7,3,4,3571.0,2.0
2017,5,Hedingen,,,311.0,StGB,Einbruchdiebstahl,4,1,3,3687.0,1.1
2017,5,Hedingen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,3687.0,0.8
2017,5,Hedingen,,,311.0,StGB,Einbrüche insgesamt,7,4,3,3687.0,1.9
2017,31,Henggart,,,311.0,StGB,Einbruchdiebstahl,2,1,1,2242.0,0.9
2017,31,Henggart,,,311.0,StGB,Einschleichdiebstahl,3,3,0,2242.0,1.3
2017,31,Henggart,,,311.0,StGB,Einbrüche insgesamt,5,4,1,2242.0,2.2
2017,152,Herrliberg,,,311.0,StGB,Einbruchdiebstahl,39,24,15,6300.0,6.2
2017,152,Herrliberg,,,311.0,StGB,Einschleichdiebstahl,3,3,0,6300.0,0.5
2017,152,Herrliberg,,,311.0,StGB,Einbrüche insgesamt,42,27,15,6300.0,6.7
2017,221,Hettlingen,,,311.0,StGB,Einbruchdiebstahl,6,4,2,3168.0,1.9
2017,221,Hettlingen,,,311.0,StGB,Einschleichdiebstahl,2,1,1,3168.0,0.6
2017,221,Hettlingen,,,311.0,StGB,Einbrüche insgesamt,8,5,3,3168.0,2.5
2017,117,Hinwil,,,311.0,StGB,Einbruchdiebstahl,24,14,10,11095.0,2.2
2017,117,Hinwil,,,311.0,StGB,Einschleichdiebstahl,5,5,0,11095.0,0.5
2017,117,Hinwil,,,311.0,StGB,Einbrüche insgesamt,29,19,10,11095.0,2.6
2017,173,Hittnau,,,311.0,StGB,Einbruchdiebstahl,0,0,0,3604.0,0.0
2017,173,Hittnau,,,311.0,StGB,Einschleichdiebstahl,2,1,1,3604.0,0.6
2017,173,Hittnau,,,311.0,StGB,Einbrüche insgesamt,2,1,1,3604.0,0.6
2017,59,Hochfelden,,,311.0,StGB,Einbruchdiebstahl,3,2,1,1962.0,1.5
2017,59,Hochfelden,,,311.0,StGB,Einschleichdiebstahl,5,5,0,1962.0,2.5
2017,59,Hochfelden,,,311.0,StGB,Einbrüche insgesamt,8,7,1,1962.0,4.1
2017,153,Hombrechtikon,,,311.0,StGB,Einbruchdiebstahl,27,17,10,8620.0,3.1
2017,153,Hombrechtikon,,,311.0,StGB,Einschleichdiebstahl,6,6,0,8620.0,0.7
2017,153,Hombrechtikon,,,311.0,StGB,Einbrüche insgesamt,33,23,10,8620.0,3.8
2017,295,Horgen,,,311.0,StGB,Einbruchdiebstahl,83,51,32,22476.0,3.7
2017,295,Horgen,,,311.0,StGB,Einschleichdiebstahl,21,21,0,22476.0,0.9
2017,295,Horgen,,,311.0,StGB,Einbrüche insgesamt,104,72,32,22476.0,4.6
2017,60,Höri,,,311.0,StGB,Einbruchdiebstahl,9,5,4,2706.0,3.3
2017,60,Höri,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2706.0,0.4
2017,60,Höri,,,311.0,StGB,Einbrüche insgesamt,10,6,4,2706.0,3.7
2017,61,Hüntwangen,,,311.0,StGB,Einbruchdiebstahl,3,2,1,1025.0,2.9
2017,61,Hüntwangen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1025.0,1.0
2017,61,Hüntwangen,,,311.0,StGB,Einbrüche insgesamt,4,3,1,1025.0,3.9
2017,87,Hüttikon,,,311.0,StGB,Einbruchdiebstahl,1,1,0,920.0,1.1
2017,87,Hüttikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,920.0,1.1
2017,87,Hüttikon,,,311.0,StGB,Einbrüche insgesamt,2,2,0,920.0,2.2
2017,296,Illnau-Effretikon,,,311.0,StGB,Einbruchdiebstahl,35,22,13,16796.0,2.1
2017,296,Illnau-Effretikon,,,311.0,StGB,Einschleichdiebstahl,8,7,1,16796.0,0.5
2017,296,Illnau-Effretikon,,,311.0,StGB,Einbrüche insgesamt,43,29,14,16796.0,2.6
2017,6,Kappel,,,311.0,StGB,Einbruchdiebstahl,2,2,0,1110.0,1.8
2017,6,Kappel,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1110.0,0.0
2017,6,Kappel,,,311.0,StGB,Einbrüche insgesamt,2,2,0,1110.0,1.8
2017,135,Kilchberg,,,311.0,StGB,Einbruchdiebstahl,33,17,16,8380.0,3.9
2017,135,Kilchberg,,,311.0,StGB,Einschleichdiebstahl,6,6,0,8380.0,0.7
2017,135,Kilchberg,,,311.0,StGB,Einbrüche insgesamt,39,23,16,8380.0,4.7
2017,33,Kleinandelfingen,,,311.0,StGB,Einbruchdiebstahl,9,5,4,2067.0,4.4
2017,33,Kleinandelfingen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2067.0,0.5
2017,33,Kleinandelfingen,,,311.0,StGB,Einbrüche insgesamt,10,6,4,2067.0,4.8
2017,62,Kloten,,,311.0,StGB,Einbruchdiebstahl,96,57,39,19086.0,5.0
2017,62,Kloten,,,311.0,StGB,Einschleichdiebstahl,18,18,0,19086.0,0.9
2017,62,Kloten,,,311.0,StGB,Einbrüche insgesamt,114,75,39,19086.0,6.0
2017,7,Knonau,,,311.0,StGB,Einbruchdiebstahl,12,8,4,2168.0,5.5
2017,7,Knonau,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2168.0,0.0
2017,7,Knonau,,,311.0,StGB,Einbrüche insgesamt,12,8,4,2168.0,5.5
2017,154,Küsnacht,,,311.0,StGB,Einbruchdiebstahl,58,32,26,14192.0,4.1
2017,154,Küsnacht,,,311.0,StGB,Einschleichdiebstahl,19,18,1,14192.0,1.3
2017,154,Küsnacht,,,311.0,StGB,Einbrüche insgesamt,77,50,27,14192.0,5.4
2017,136,Langnau,,,311.0,StGB,Einbruchdiebstahl,23,13,10,7502.0,3.1
2017,136,Langnau,,,311.0,StGB,Einschleichdiebstahl,6,6,0,7502.0,0.8
2017,136,Langnau,,,311.0,StGB,Einbrüche insgesamt,29,19,10,7502.0,3.9
2017,34,Laufen-Uhwiesen,,,311.0,StGB,Einbruchdiebstahl,5,3,2,1650.0,3.0
2017,34,Laufen-Uhwiesen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1650.0,0.0
2017,34,Laufen-Uhwiesen,,,311.0,StGB,Einbrüche insgesamt,5,3,2,1650.0,3.0
2017,176,Lindau,,,311.0,StGB,Einbruchdiebstahl,11,6,5,5489.0,2.0
2017,176,Lindau,,,311.0,StGB,Einschleichdiebstahl,12,11,1,5489.0,2.2
2017,176,Lindau,,,311.0,StGB,Einbrüche insgesamt,23,17,6,5489.0,4.2
2017,63,Lufingen,,,311.0,StGB,Einbruchdiebstahl,3,2,1,2210.0,1.4
2017,63,Lufingen,,,311.0,StGB,Einschleichdiebstahl,4,3,1,2210.0,1.8
2017,63,Lufingen,,,311.0,StGB,Einbrüche insgesamt,7,5,2,2210.0,3.2
2017,35,Marthalen,,,311.0,StGB,Einbruchdiebstahl,6,5,1,1938.0,3.1
2017,35,Marthalen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1938.0,0.0
2017,35,Marthalen,,,311.0,StGB,Einbrüche insgesamt,6,5,1,1938.0,3.1
2017,8,Maschwanden,,,311.0,StGB,Einbruchdiebstahl,1,0,1,626.0,1.6
2017,8,Maschwanden,,,311.0,StGB,Einschleichdiebstahl,1,1,0,626.0,1.6
2017,8,Maschwanden,,,311.0,StGB,Einbrüche insgesamt,2,1,1,626.0,3.2
2017,195,Maur,,,311.0,StGB,Einbruchdiebstahl,31,26,5,10067.0,3.1
2017,195,Maur,,,311.0,StGB,Einschleichdiebstahl,6,6,0,10067.0,0.6
2017,195,Maur,,,311.0,StGB,Einbrüche insgesamt,37,32,5,10067.0,3.7
2017,156,Meilen,,,311.0,StGB,Einbruchdiebstahl,39,24,15,13762.0,2.8
2017,156,Meilen,,,311.0,StGB,Einschleichdiebstahl,11,11,0,13762.0,0.8
2017,156,Meilen,,,311.0,StGB,Einbrüche insgesamt,50,35,15,13762.0,3.6
2017,9,Mettmenstetten,,,311.0,StGB,Einbruchdiebstahl,18,10,8,4861.0,3.7
2017,9,Mettmenstetten,,,311.0,StGB,Einschleichdiebstahl,0,0,0,4861.0,0.0
2017,9,Mettmenstetten,,,311.0,StGB,Einbrüche insgesamt,18,10,8,4861.0,3.7
2017,155,Männedorf,,,311.0,StGB,Einbruchdiebstahl,24,15,9,10830.0,2.2
2017,155,Männedorf,,,311.0,StGB,Einschleichdiebstahl,3,2,1,10830.0,0.3
2017,155,Männedorf,,,311.0,StGB,Einbrüche insgesamt,27,17,10,10830.0,2.5
2017,196,Mönchaltorf,,,311.0,StGB,Einbruchdiebstahl,4,1,3,3701.0,1.1
2017,196,Mönchaltorf,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3701.0,0.3
2017,196,Mönchaltorf,,,311.0,StGB,Einbrüche insgesamt,5,2,3,3701.0,1.4
2017,88,Neerach,,,311.0,StGB,Einbruchdiebstahl,7,4,3,3128.0,2.2
2017,88,Neerach,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3128.0,0.3
2017,88,Neerach,,,311.0,StGB,Einbrüche insgesamt,8,5,3,3128.0,2.6
2017,223,Neftenbach,,,311.0,StGB,Einbruchdiebstahl,19,13,6,5564.0,3.4
2017,223,Neftenbach,,,311.0,StGB,Einschleichdiebstahl,5,3,2,5564.0,0.9
2017,223,Neftenbach,,,311.0,StGB,Einbrüche insgesamt,24,16,8,5564.0,4.3
2017,89,Niederglatt,,,311.0,StGB,Einbruchdiebstahl,9,4,5,4914.0,1.8
2017,89,Niederglatt,,,311.0,StGB,Einschleichdiebstahl,2,2,0,4914.0,0.4
2017,89,Niederglatt,,,311.0,StGB,Einbrüche insgesamt,11,6,5,4914.0,2.2
2017,90,Niederhasli,,,311.0,StGB,Einbruchdiebstahl,25,16,9,9195.0,2.7
2017,90,Niederhasli,,,311.0,StGB,Einschleichdiebstahl,9,6,3,9195.0,1.0
2017,90,Niederhasli,,,311.0,StGB,Einbrüche insgesamt,34,22,12,9195.0,3.7
2017,91,Niederweningen,,,311.0,StGB,Einbruchdiebstahl,10,6,4,2930.0,3.4
2017,91,Niederweningen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2930.0,0.0
2017,91,Niederweningen,,,311.0,StGB,Einbrüche insgesamt,10,6,4,2930.0,3.4
2017,64,Nürensdorf,,,311.0,StGB,Einbruchdiebstahl,5,4,1,5600.0,0.9
2017,64,Nürensdorf,,,311.0,StGB,Einschleichdiebstahl,1,1,0,5600.0,0.2
2017,64,Nürensdorf,,,311.0,StGB,Einbrüche insgesamt,6,5,1,5600.0,1.1
2017,65,Oberembrach,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1069.0,0.0
2017,65,Oberembrach,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1069.0,0.0
2017,65,Oberembrach,,,311.0,StGB,Einbrüche insgesamt,0,0,0,1069.0,0.0
2017,245,Oberengstringen,,,311.0,StGB,Einbruchdiebstahl,27,15,12,6611.0,4.1
2017,245,Oberengstringen,,,311.0,StGB,Einschleichdiebstahl,16,15,1,6611.0,2.4
2017,245,Oberengstringen,,,311.0,StGB,Einbrüche insgesamt,43,30,13,6611.0,6.5
2017,92,Oberglatt,,,311.0,StGB,Einbruchdiebstahl,5,2,3,6981.0,0.7
2017,92,Oberglatt,,,311.0,StGB,Einschleichdiebstahl,7,6,1,6981.0,1.0
2017,92,Oberglatt,,,311.0,StGB,Einbrüche insgesamt,12,8,4,6981.0,1.7
2017,137,Oberrieden,,,311.0,StGB,Einbruchdiebstahl,23,16,7,5035.0,4.6
2017,137,Oberrieden,,,311.0,StGB,Einschleichdiebstahl,4,3,1,5035.0,0.8
2017,137,Oberrieden,,,311.0,StGB,Einbrüche insgesamt,27,19,8,5035.0,5.4
2017,93,Oberweningen,,,311.0,StGB,Einbruchdiebstahl,2,2,0,1786.0,1.1
2017,93,Oberweningen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1786.0,0.0
2017,93,Oberweningen,,,311.0,StGB,Einbrüche insgesamt,2,2,0,1786.0,1.1
2017,10,Obfelden,,,311.0,StGB,Einbruchdiebstahl,17,11,6,5131.0,3.3
2017,10,Obfelden,,,311.0,StGB,Einschleichdiebstahl,6,5,1,5131.0,1.2
2017,10,Obfelden,,,311.0,StGB,Einbrüche insgesamt,23,16,7,5131.0,4.5
2017,157,Oetwil,,,311.0,StGB,Einbruchdiebstahl,7,4,3,4743.0,1.5
2017,157,Oetwil,,,311.0,StGB,Einschleichdiebstahl,1,0,1,4743.0,0.2
2017,157,Oetwil,,,311.0,StGB,Einbrüche insgesamt,8,4,4,4743.0,1.7
2017,246,Oetwil an der Limmat,,,311.0,StGB,Einbruchdiebstahl,14,8,6,2451.0,5.7
2017,246,Oetwil an der Limmat,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2451.0,0.4
2017,246,Oetwil an der Limmat,,,311.0,StGB,Einbrüche insgesamt,15,9,6,2451.0,6.1
2017,66,Opfikon,,,311.0,StGB,Einbruchdiebstahl,88,49,39,19599.0,4.5
2017,66,Opfikon,,,311.0,StGB,Einschleichdiebstahl,19,15,4,19599.0,1.0
2017,66,Opfikon,,,311.0,StGB,Einbrüche insgesamt,107,64,43,19599.0,5.5
2017,37,Ossingen,,,311.0,StGB,Einbruchdiebstahl,2,2,0,1456.0,1.4
2017,37,Ossingen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,1456.0,2.1
2017,37,Ossingen,,,311.0,StGB,Einbrüche insgesamt,5,5,0,1456.0,3.4
2017,94,Otelfingen,,,311.0,StGB,Einbruchdiebstahl,15,8,7,2837.0,5.3
2017,94,Otelfingen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,2837.0,1.1
2017,94,Otelfingen,,,311.0,StGB,Einbrüche insgesamt,18,11,7,2837.0,6.3
2017,11,Ottenbach,,,311.0,StGB,Einbruchdiebstahl,7,2,5,2591.0,2.7
2017,11,Ottenbach,,,311.0,StGB,Einschleichdiebstahl,3,1,2,2591.0,1.2
2017,11,Ottenbach,,,311.0,StGB,Einbrüche insgesamt,10,3,7,2591.0,3.9
2017,224,Pfungen,,,311.0,StGB,Einbruchdiebstahl,8,7,1,3769.0,2.1
2017,224,Pfungen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,3769.0,0.8
2017,224,Pfungen,,,311.0,StGB,Einbrüche insgesamt,11,10,1,3769.0,2.9
2017,177,Pfäffikon,,,311.0,StGB,Einbruchdiebstahl,11,7,4,11774.0,0.9
2017,177,Pfäffikon,,,311.0,StGB,Einschleichdiebstahl,7,7,0,11774.0,0.6
2017,177,Pfäffikon,,,311.0,StGB,Einbrüche insgesamt,18,14,4,11774.0,1.5
2017,67,Rafz,,,311.0,StGB,Einbruchdiebstahl,9,5,4,4400.0,2.0
2017,67,Rafz,,,311.0,StGB,Einschleichdiebstahl,3,3,0,4400.0,0.7
2017,67,Rafz,,,311.0,StGB,Einbrüche insgesamt,12,8,4,4400.0,2.7
2017,95,Regensberg,,,311.0,StGB,Einbruchdiebstahl,0,0,0,472.0,0.0
2017,95,Regensberg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,472.0,0.0
2017,95,Regensberg,,,311.0,StGB,Einbrüche insgesamt,0,0,0,472.0,0.0
2017,96,Regensdorf,,,311.0,StGB,Einbruchdiebstahl,54,34,20,18191.0,3.0
2017,96,Regensdorf,,,311.0,StGB,Einschleichdiebstahl,18,18,0,18191.0,1.0
2017,96,Regensdorf,,,311.0,StGB,Einbrüche insgesamt,72,52,20,18191.0,4.0
2017,38,Rheinau,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1302.0,0.0
2017,38,Rheinau,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1302.0,0.0
2017,38,Rheinau,,,311.0,StGB,Einbrüche insgesamt,0,0,0,1302.0,0.0
2017,138,Richterswil,,,311.0,StGB,Einbruchdiebstahl,27,19,8,13352.0,2.0
2017,138,Richterswil,,,311.0,StGB,Einschleichdiebstahl,8,7,1,13352.0,0.6
2017,138,Richterswil,,,311.0,StGB,Einbrüche insgesamt,35,26,9,13352.0,2.6
2017,225,Rickenbach,,,311.0,StGB,Einbruchdiebstahl,5,2,3,2701.0,1.9
2017,225,Rickenbach,,,311.0,StGB,Einschleichdiebstahl,1,0,1,2701.0,0.4
2017,225,Rickenbach,,,311.0,StGB,Einbrüche insgesamt,6,2,4,2701.0,2.2
2017,12,Rifferswil,,,311.0,StGB,Einbruchdiebstahl,1,0,1,1078.0,0.9
2017,12,Rifferswil,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1078.0,0.9
2017,12,Rifferswil,,,311.0,StGB,Einbrüche insgesamt,2,1,1,1078.0,1.9
2017,68,Rorbas,,,311.0,StGB,Einbruchdiebstahl,19,9,10,2814.0,6.8
2017,68,Rorbas,,,311.0,StGB,Einschleichdiebstahl,3,2,1,2814.0,1.1
2017,68,Rorbas,,,311.0,StGB,Einbrüche insgesamt,22,11,11,2814.0,7.8
2017,178,Russikon,,,311.0,StGB,Einbruchdiebstahl,3,1,2,4361.0,0.7
2017,178,Russikon,,,311.0,StGB,Einschleichdiebstahl,4,2,2,4361.0,0.9
2017,178,Russikon,,,311.0,StGB,Einbrüche insgesamt,7,3,4,4361.0,1.6
2017,97,Rümlang,,,311.0,StGB,Einbruchdiebstahl,24,16,8,8026.0,3.0
2017,97,Rümlang,,,311.0,StGB,Einschleichdiebstahl,6,5,1,8026.0,0.7
2017,97,Rümlang,,,311.0,StGB,Einbrüche insgesamt,30,21,9,8026.0,3.7
2017,139,Rüschlikon,,,311.0,StGB,Einbruchdiebstahl,22,8,14,5744.0,3.8
2017,139,Rüschlikon,,,311.0,StGB,Einschleichdiebstahl,6,6,0,5744.0,1.0
2017,139,Rüschlikon,,,311.0,StGB,Einbrüche insgesamt,28,14,14,5744.0,4.9
2017,118,Rüti,,,311.0,StGB,Einbruchdiebstahl,18,7,11,12086.0,1.5
2017,118,Rüti,,,311.0,StGB,Einschleichdiebstahl,5,5,0,12086.0,0.4
2017,118,Rüti,,,311.0,StGB,Einbrüche insgesamt,23,12,11,12086.0,1.9
2017,226,Schlatt,,,311.0,StGB,Einbruchdiebstahl,0,0,0,745.0,0.0
2017,226,Schlatt,,,311.0,StGB,Einschleichdiebstahl,0,0,0,745.0,0.0
2017,226,Schlatt,,,311.0,StGB,Einbrüche insgesamt,0,0,0,745.0,0.0
2017,98,Schleinikon,,,311.0,StGB,Einbruchdiebstahl,4,2,2,726.0,5.5
2017,98,Schleinikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,726.0,0.0
2017,98,Schleinikon,,,311.0,StGB,Einbrüche insgesamt,4,2,2,726.0,5.5
2017,247,Schlieren,,,311.0,StGB,Einbruchdiebstahl,120,67,53,18749.0,6.4
2017,247,Schlieren,,,311.0,StGB,Einschleichdiebstahl,25,25,0,18749.0,1.3
2017,247,Schlieren,,,311.0,StGB,Einbrüche insgesamt,145,92,53,18749.0,7.7
2017,197,Schwerzenbach,,,311.0,StGB,Einbruchdiebstahl,23,15,8,5069.0,4.5
2017,197,Schwerzenbach,,,311.0,StGB,Einschleichdiebstahl,2,2,0,5069.0,0.4
